text,reviewId,city,lan,original_Index
"Very kind and friendly staff, best tacos",ChdDSUhNMG9nS0VJQ0FnSUNqbVB5VDdRRRAB,Chicago,en,2914
Amazing place to pick up or eat in! Always clean and fast service!,ChdDSUhNMG9nS0VJQ0FnSUNOd3JxN19nRRAB,Charlotte,en,2316
My daughter like Nema Kitchen ,ChZDSUhNMG9nS0VJQ0FnSURkam96MGFREAE,Atlanta,en,922
First time here order pork fried rice with chicken wings and boneless spareribs everything was good they put a lot of spareribs flavor was good,ChZDSUhNMG9nS0VJQ0FnSUNkNktyRERnEAE,New York,en,3929
Grateful to have such a friendly store in my neighborhood and the food is delicious.,ChZDSUhNMG9nS0VJQ0FnSURkckoySUhBEAE,New York,en,4003
My wife loves the food. I think she has a little mexican in her. We be hunting down the best taco's in the city.,ChdDSUhNMG9nS0VJQ0FnSUR0bzQ2NzlnRRAB,Chicago,en,3014
Very fast friendly servers. Food hot and yummy.,ChdDSUhNMG9nS0VJQ0FnSUNENS1fRjJBRRAB,San Francisco,en,4490
My chicken was hard and dry. It was like it was cooked the night before. Small plate meals are too expensive.,ChZDSUhNMG9nS0VJQ0FnSUREMnZHSmFnEAE,New York,en,4347
"It's one of my to go places in the east boston area. An affordable, tasty and quick meal is always satisfactory. Highly recommend their salt and pepper shrimp, general gaos chicken, house fried rice, crab rangoon, and Cantonese rice noodle!",ChdDSUhNMG9nS0VJQ0FnSUNxcTRHUzNnRRAB,Boston,en,1624
Had a great time coming back soon!!!,ChdDSUhNMG9nS0VJQ0FnSUNEemZYbHpBRRAB,New York,en,3966
Great hamburgers good service,ChdDSUhNMG9nS0VJQ0FnSUNBOFBUWnVRRRAB,San Francisco,en,4580
Good food and service,ChdDSUhNMG9nS0VJQ0FnSUNCczRtbjFnRRAB,Boston,en,1317
"Love this place, the food is always yummy and fresh and the ladies who work there are not only the nicest you’ll meet, they also take their food very seriously.  Highly recommend!",ChdDSUhNMG9nS0VJQ0FnSURGNC1MRHhnRRAB,San Francisco,en,4732
The remodel is great! However I didn’t feel too welcome in upon coming in to restaurant I felt more like I was inconvenience to their socializing I’m a polite person so I greeted “hey how are you’ll doing?”no response from 3 employees inside this restaurant  that was sitting down - the lack of  customer service when you’re spending money in these places I probably won’t return to this location 9/18/23,ChdDSUhNMG9nS0VJQ0FnSUNadS1XQTJ3RRAB,Atlanta,en,762
Burger & wings fire !!! Love me some hood food,ChdDSUhNMG9nS0VJQ0FnSUNKczRQdHN3RRAB,Dallas,en,3552
"I give them points for their customer service. However, the burger and the fries were stale. In particular, I could taste that the oil from the fries seemed to be a bit rancid. Perhaps I should have had low expectations but I was expecting more from the Lettuce Entertain chain of restaurants. I should have checked the Google reviews before I ordered.",ChZDSUhNMG9nS0VJQ0FnSUM5cUtlbER3EAE,Chicago,en,2967
"Charming vegan restaurant with natural decor accented by live plants and open concept. Indoor or outdoor seating takes advantage of the temperate weather of Seattle  and can be enjoyed any time of year. Among the best brunch spots in Seattle, be sure to arrive early on weekends or roll the dice for a longer wait time since it is hoppin' ! Appreciated the all gender restrooms and super kind and energetic staff. I definitely recommend Cafe Flora!!!",ChZDSUhNMG9nS0VJQ0FnSUNwOGZyd09nEAE,Seattle,en,4849
my food was really good i liked it.,ChZDSUhNMG9nS0VJQ0FnSUREeE83WUh3EAE,New Orleans,en,5561
Haley was amazing! As well at the r gentleman at the door. We will definitely be back!!  Our new favorite spot,ChZDSUhNMG9nS0VJQ0FnSUNEd2RfaERBEAE,New Orleans,en,5675
"Plenty of parking around the back during operation hours and the store is bigger than it appears although it'sstill a quaint little shop. I Can't say enough about how fresh, delicious, and authentic their pastas, frozen sauces, ravioli, and breads are! Their cold salad bar is also well stocked with a variety of sides and appetizers! The wine selection isn't always the most affordable but if you're looking to splurge a bit, you'll end up with a delicious wine to pair with your meal. Managers and staff are well versed in their products and I've never had a reccomendation that didn't turn out to make a great meal. Everything has clear directions to help you cook to perfection. NOTE: at this location there's no place to sit and eat. Prepare to turn your home into the best italian restaurant in town!",ChZDSUhNMG9nS0VJQ0FnSUN4LWJDUFh3EAE,Charlotte,en,2447
"Our family has been coming to Adolfo for several years. Today we ordered the same dish as we always have, stuffed flounder with shrimp and crab. After two forkfulls, I sent it back. My husband ate half of his and left it. What was the problem? It was a pile of mush. Tiny shrimps, soft greasy fish, and a lot of filling like stuffing and smothered with cheese and cream. Not to mention the bread was wet. They said it was just their liquid butter. I would never be writing this review but when the waitress presented a bill for $80, I decided to post my comments. The side dish of pasta was okay but overall we were disappointed.",ChZDSUhNMG9nS0VJQ0FnSUNENnFUT2VREAE,New Orleans,en,5612
"Fabulous food, everything was great",ChdDSUhNMG9nS0VJQ0FnSUNEOEtxNGpBRRAB,New Orleans,en,5539
"Good food, good prices, great service. The sopes are delicious!",ChdDSUhNMG9nS0VJQ0FnSURGOXQ3aXlRRRAB,New York,en,4318
Hard to get in on Sunday for breakfast,ChZDSUhNMG9nS0VJQ0FnSUREbGFmLVJ3EAE,New Orleans,en,6541
"Yummy, yummy. Full and happy. Go nowhere else. A gem in Boston! The food is right.",ChdDSUhNMG9nS0VJQ0FnSUNqdUsyLWpBRRAB,Boston,en,1448
"The service was impeccable. Casey was hilarious and helpful throughout the entire experience. We got the wine pairing and it was fun to have the sommelier tell us about each wine as he poured it.
Small bites from the kitchen and breads were presented between each course, which was an unexpected treat. The only hiccup was the cabbage terrine, which was rubbery to the point of being unpleasant.
Assuming you are in a position to afford the price point I would definitely recommend giving this place a try.",ChdDSUhNMG9nS0VJQ0FnSURkei1lRzVBRRAB,Cary,en,1893
Always good chicken,ChdDSUhNMG9nS0VJQ0FnSUREaU9XbmtRRRAB,Dallas,en,3275
We came to celebrate my daughter’s 8th birthday! We had a later reservation and they were so kind to bump up our reservation on a busy Saturday! Service and wait staff were fantastic!!,ChRDSUhNMG9nS0VJQ0FnSUNqeG9oahAB,Atlanta,en,380
"I got horrible food poisoning here around midnight on 4/5/2024. Most food poisoning comes from feces contamination, meaning one of those people had literal feces on their hands and didn’t bother to wash them or use a pair of gloves!!!! Disgusting, and with mostly women on the staff y’all should be ashamed of yourselves",ChdDSUhNMG9nS0VJQ0FnSUREMk1peXVnRRAB,New Orleans,en,5855
New store in our neighborhood.  1st time we have tried it and our dinner was great.  Flavors are very good and have a great taste to them.  Love the fries too.  The young staff working on Saturday night was awesome to watch as they worked as a team to get the busy dinner rush of online orders taken care of.   Cudos to the staff.  We will be back to this location.,ChZDSUhNMG9nS0VJQ0FnSURsbDZ6OUxnEAE,Dallas,en,3844
"The best Thai place in NOLA! If you have a hankering for some good Thai food, look no further, everything we’ve ordered here has been amazing so far! My husband & I especially love the drunken fried rice, sizzling salmon & their ice cream. The staff is amazing as well!",ChdDSUhNMG9nS0VJQ0FnSUNEM1B6Rnl3RRAB,New Orleans,en,5604
Hello the customer service is excellent portions r ok but TASTE IS VERY MUCH SO HORRIBLE everything was spoiled and tasted reheated I spent $63 WELL EARNED DOLLARS and was TOTALLY DISSATISFIED not trying to make others not try BUT I WANT BE RETURNING!!!!!!,ChZDSUhNMG9nS0VJQ0FnSURkeTZ6Q1pBEAE,Dallas,en,3448
"We were lucky enough to have our anniversary celebration dinner at Herons last night. OMG, what an outstanding experience! As others have stated, the service was impeccable yet very personable and down to earth. And that statement applies to everyone with whom we came into contact.

The place was beautifully decorated but not the least bit overbearing. And the atmosphere was quiet yet celebratory throughout the restaurant. Clearly everyone there was happy.

And for the food.... I can't begin to describe the complexity of flavors. Every course was unique and delightful. We chose the wine pairing option; it was every bit as delicious and harmonious as the food creations. The Sommelier knew his trade, providing outstanding selections that complimented every course.

We're so happy to have chosen Herons for our celebration.",ChdDSUhNMG9nS0VJQ0FnSUNkdThMYmpRRRAB,Cary,en,1897
I absolutely love this place! I’ve eating it for 5 years. The food is perfect in every aspect.,ChdDSUhNMG9nS0VJQ0FnSUMxN1AzTGtRRRAB,New Orleans,en,6592
Consistently great quality and service! The Half rotisserie chicken is probably the best ever.,ChdDSUhNMG9nS0VJQ0FnSUNqanMzanh3RRAB,Charlotte,en,2435
Love love love the brunch burrito!! Downside is it’s only offered on Saturday ,ChZDSUhNMG9nS0VJQ0FnSUNqbnVxN05nEAE,Atlanta,en,131
"The service was fine, friendly and polite. The food was tasty and enjoyable. The place was clean and convenient.",ChZDSUhNMG9nS0VJQ0FnSUREaU9hbUpBEAE,New Orleans,en,5562
Recommended and fairly good,ChdDSUhNMG9nS0VJQ0FnSUNqOGFUOTNnRRAB,New Orleans,en,5837
Love Willy's and happened to be over on this side for an appointment. So I was happy to have a Willy's so close. The staff was very kind and efficient. I was very satisfied with one of my favorite meals. Thank y'all for your service!,ChZDSUhNMG9nS0VJQ0FnSUMxaTltME53EAE,Atlanta,en,581
"We had a lovely lunch here while waiting for our amtrak train. Everything we ate was great: steak tacos, veggie fajitas, queso/salsa/guac, kids tacos. Friendly and fast service.",ChdDSUhNMG9nS0VJQ0FnSUREOHEzM2d3RRAB,New Orleans,en,6161
"Spectacular food and exceptional service. Reasonable prices. They had vegan food that was actually excellent, they have vegan desserts and vegan appetizers! They also have a huge regular menu! The whole party can get great food  The staff were very friendly and attentive. I’m so glad we jumped off the streetcar to go. I highly recommended to anyone but especially groups or couples that include a vegan ",ChdDSUhNMG9nS0VJQ0FnSUNqdktXQXZBRRAB,New Orleans,en,6008
Their Mediterranean salads are amazing!!!,ChZDSUhNMG9nS0VJQ0FnSUM5aHFyUFdBEAE,Charlotte,en,2699
"JUST ALL AROUND EXCELLENT!!!..I LUV THE TECHNOLOGY CASHLESS EXPERIENCE..FOOD BE HELLA GUUUD!..GUD MOVIES,VIDEOS POPPN..YEAH ILL BE BACK REPEATEDLY..ON MY SOUL!..AND IM VEGAN FULLY!!..SIMPLY",ChZDSUhNMG9nS0VJQ0FnSURWMmQ2b1VnEAE,Dallas,en,3401
Top tier lamb kebab! Would come back,ChdDSUhNMG9nS0VJQ0FnSUQ5bXFIQ3RnRRAB,Cary,en,2100
Their service was great and the food was excellent.,ChZDSUhNMG9nS0VJQ0FnSUQ5Z2V2TFFREAE,New York,en,4209
I'm God,ChdDSUhNMG9nS0VJQ0FnSUNwNDRXd19RRRAB,New York,en,4146
"LOVE THIS PLACE! I cannot express how much me and my family love to come here. Food is always prompt and delicious, love how clean it is all the time and service is fantastic. 100%",ChZDSUhNMG9nS0VJQ0FnSUREMG9hVUZ3EAE,Cary,en,2130
I ordered sesame chicken and the chicken tasted real tasteless. It was not good and I felt sick.  The rice and broccoli tasted fine,ChdDSUhNMG9nS0VJQ0FnSUR1cExIMzFnRRAB,New York,en,3934
Love this place,ChZDSUhNMG9nS0VJQ0FnSUQ5LXU2NVdnEAE,Cary,en,2140
The wait is too long & Please don't use your debit card.I think they charge extra for debit card very expensive. Definitely not worth it.,ChdDSUhNMG9nS0VJQ0FnSUM5bnFMWHhnRRAB,Atlanta,en,1005
Went late on a Wednesday evening and got the Embilta Special Large (definitely a shareable for 2-3 people). It was absolutely amazing. The sweet lady running the place was so kind. Definitely will be back ,ChZDSUhNMG9nS0VJQ0FnSUREOGZYWExnEAE,Atlanta,en,491
Beautiful place for brunch. Great service and fantastic food. The bloody Mary bar and spritz cart are very fun,ChdDSUhNMG9nS0VJQ0FnSUREdV9uQ3hnRRAB,New Orleans,en,5813
"Went last night with my sisters and the service was EXCEPTIONAL! BEST customer we we have ever experience. The manager or owner as well as staff went to above and beyond to make sure we had a great experience. 1000/10 customer service. Food 100/10 ! Everything was fresh , hot and delicious!",ChdDSUhNMG9nS0VJQ0FnSUNqaXV2c3B3RRAB,Boston,en,1554
